time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
6821094753000,7202.56467602539,1.8844023942947388,0.5814799070358276,5.982442855834961,7.21999979019165,14.266040802001951,21.98996353149414,191.25017093873075,-3.1625818,55.8893809
6822094766000,7203.564689208984,1.924976348876953,0.5867905020713806,6.23700475692749,7.077000141143799,14.452417373657228,21.01295661926269,191.8704607985799,-3.1624536,55.8895316
6824094777000,7205.564700195312,2.989233016967773,0.8350040912628174,6.103987693786621,7.081999778747559,13.559475898742676,25.926490783691406,186.60489089031,-3.1622412,55.8897932
6825094816000,7206.564739013672,3.440441846847534,0.9451363682746888,6.076564788818359,7.315000057220459,12.60564136505127,27.9180850982666,186.444445712875,-3.1621263,55.8899091
6826094814000,7207.564737060547,3.712128400802612,0.9006518125534058,5.8836283683776855,7.685999870300293,11.214746475219728,26.03907585144043,186.7063982646626,-3.1620223,55.8900119
6827094972000,7208.564895019531,3.531874895095825,0.791669487953186,5.813023567199707,8.170999526977539,11.42364501953125,19.165668487548828,186.3320482987596,-3.1619421,55.8901082
6828094864000,7209.564786865234,4.263367176055908,0.8287513852119446,6.256819725036621,8.265999794006348,10.09097385406494,17.054046630859375,186.4139851626061,-3.1618836,55.8902124
6829094862000,7210.56478515625,4.485757827758789,0.7906354069709778,5.872880935668945,8.456999778747559,9.219029426574709,14.074288368225098,182.51156827876792,-3.1618415,55.8903054
6830094874000,7211.564797119141,3.56298828125,0.7229188680648804,5.761908054351807,8.42199993133545,10.049612045288086,6.132028102874756,180.9162320393717,-3.1618535,55.8904064
6831095011000,7212.564934082031,3.5111947059631348,0.7229722738265991,6.246379375457764,8.189000129699707,10.151251792907717,10.909003257751465,182.9629407018635,-3.1618662,55.8905168
6832095062000,7213.564985107422,3.119398593902588,0.7808529138565063,6.2368597984313965,7.839000225067139,10.90970516204834,18.871013641357425,181.745489159024,-3.1618512,55.8906151
6833094961000,7214.564883789062,3.5175588130950928,0.7862439155578613,6.360804080963135,7.543000221252441,11.835558891296388,26.812227249145508,185.7359684542169,-3.1617915,55.8907118
6834094955000,7215.564877929687,2.612382411956787,0.6037231683731079,6.061790466308594,7.27400016784668,12.131752967834473,33.89444732666016,186.7811451044153,-3.161701,55.8908044
6835094966000,7216.564888916016,2.110528945922852,0.4978134334087372,6.146497249603272,7.026999950408936,12.039403915405272,32.01955795288086,185.3732955801456,-3.1615815,55.8908951
6836095090000,7217.565012939453,2.0457983016967773,0.5348493456840515,6.069643974304199,6.879000186920166,12.148260116577148,26.062299728393555,183.26436760773885,-3.161473,55.8909898
6837095001000,7218.564924072266,2.0500316619873047,0.5190484523773193,6.291213035583496,6.796000003814697,12.703289985656738,23.03263282775879,182.21658601842464,-3.1613799,55.8910939
