time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1220016195000,1220.1950910644532,1.0,0.2755257487297058,3.842935800552368,5.432000160217285,18.207839965820312,151.9120330810547,176.8735383323415,-3.2768356,55.907255
1221016198000,1221.1950939941407,1.0,0.2772194147109985,4.022594451904297,5.538000106811523,18.19467544555664,152.89630126953125,176.92391008778804,-3.2767014,55.9071065
1222016207000,1222.1951030273435,1.0,0.2709577083587646,3.985666275024414,5.593999862670898,18.200578689575195,152.99160766601562,176.3983968517514,-3.2765735,55.9069557
1223016229000,1223.195125,1.0,0.2654446959495544,3.697431087493897,5.613999843597412,18.17502784729004,153.90538024902344,176.5022506323288,-3.2764486,55.9068099
1224016217000,1224.1951130371094,1.0,0.3484302759170532,3.617361545562744,5.810999870300293,18.012256622314453,153.10397338867188,177.3762051445863,-3.2763284,55.9066604
1225016237000,1225.1951330566403,1.0,0.2982795536518097,3.605783224105835,5.922999858856201,18.243860244750977,153.91650390625,177.63640870957042,-3.2762059,55.9065129
1226016345000,1226.195240966797,1.0,0.2705693542957306,3.598538637161255,5.986999988555908,18.13539695739746,153.99163818359375,177.21138383640553,-3.2760866,55.9063623
1227016325000,1227.1952209472656,1.0,0.2679135501384735,3.5027174949646,6.080999851226807,17.911632537841797,153.99676513671875,177.06192367782157,-3.2759678,55.9062103
1228016331000,1228.195227050781,1.0,0.2528534531593323,3.3502960205078125,6.102000236511231,17.555797576904297,153.991455078125,177.30786544209622,-3.2758427,55.9060678
1229016343000,1229.195239013672,1.0,0.2733373045921325,3.3590455055236816,6.0,17.492877960205078,153.99900817871094,177.2943626698,-3.2757227,55.9059243
1230016315000,1230.1952111816406,1.0,0.2575260698795318,3.406536102294922,5.947999954223633,18.004886627197266,154.01309204101562,177.75294966305145,-3.2755988,55.9057796
1231016336000,1231.1952321777344,1.0,0.2632779777050018,3.435802459716797,5.9070000648498535,18.870750427246094,154.0265350341797,177.57221252100746,-3.275472,55.9056263
1232016398000,1232.1952939453124,1.0,0.2365363091230392,3.5707437992095947,5.811999797821045,19.119932174682617,153.107177734375,177.0689734247223,-3.2753377,55.905469
1233016422000,1233.1953181152344,1.0,0.2563965320587158,3.756103277206421,5.816999912261963,18.68227767944336,153.9009246826172,177.06793477851622,-3.275202,55.9053102
1234016362000,1234.1952578125,1.0,0.3040763735771179,3.897454261779785,5.85099983215332,18.204486846923828,153.09190368652344,176.71842231974762,-3.2750712,55.9051564
1235016377000,1235.1952729492189,1.0,0.294176697731018,3.8257784843444815,5.874000072479248,18.253284454345703,151.20704650878906,178.99846688618504,-3.2749407,55.9050069
1236016405000,1236.1953010253906,1.0,0.2696214020252228,3.969638347625733,5.9730000495910645,18.872316360473636,150.13014221191406,180.373542720942,-3.2747993,55.9048561
1237016411000,1237.1953071289065,1.0,0.2713545262813568,4.036405563354492,6.072999954223633,18.233043670654297,150.00218200683594,180.373542720942,-3.2746492,55.9047061
1238016462000,1238.1953579101562,1.0,0.274678111076355,3.8137614727020255,6.158999919891357,18.008127212524414,150.90249633789062,179.0966420676062,-3.2745071,55.9045648
1239016431000,1239.1953271484374,1.0,0.2964452803134918,4.047831535339356,6.190999984741211,18.413766860961918,152.7973175048828,179.0966420676062,-3.2743713,55.9044226
1240016451000,1240.195346923828,1.0,0.310030460357666,4.161677360534668,6.230999946594238,19.390230178833008,152.99208068847656,179.33393475928412,-3.2742392,55.9042736
1241016475000,1241.19537109375,1.0,0.3137285113334656,3.99414324760437,6.24399995803833,20.35457992553711,152.12713623046875,180.98735607466125,-3.2740957,55.9041188
1242016494000,1242.1953901367187,1.0,0.3166633248329162,3.9597713947296143,6.254000186920166,21.481176376342773,151.15773010253906,181.97039725697203,-3.2739367,55.9039568
1243016550000,1243.195446044922,1.0,0.3277725875377655,4.019532680511475,6.26800012588501,23.04183578491211,151.06231689453125,182.36582819673765,-3.2737612,55.9037867
1244016502000,1244.195397949219,1.0,0.3298843204975128,4.117993354797363,6.2220001220703125,24.72285270690918,150.20335388183594,182.21981277842173,-3.2735706,55.9036009
1245016534000,1245.1954299316403,1.0,0.3162624835968017,4.050614833831787,6.182000160217285,26.01141357421875,149.2275390625,181.62538458299383,-3.2733641,55.9033969
1246016552000,1246.1954482421877,1.0,0.3076078593730926,3.930940628051758,6.158999919891357,26.842369079589844,148.21974182128906,181.06113215325297,-3.2731429,55.9031856
1247016552000,1247.1954482421877,1.0,0.3161616027355194,3.805232048034668,6.139999866485596,26.265056610107425,146.31582641601562,181.67994020692407,-3.2729045,55.9029729
1248016602000,1248.195498046875,1.0,0.3295752704143524,3.816543340682984,6.166999816894531,26.445709228515625,145.203125,182.2987948426703,-3.2726605,55.9027714
1249016575000,1249.1954709472657,1.0,0.3223364949226379,3.862678289413452,6.218999862670898,26.703256607055664,144.1867218017578,184.9394385644984,-3.2724105,55.9025727
1250016556000,1250.195451904297,1.0,0.328610360622406,4.008088111877441,6.301000118255615,26.69778823852539,142.32974243164062,184.8250853986885,-3.2721526,55.9023755
1251016613000,1251.195509033203,1.0,0.3197981417179107,3.973347425460816,6.361999988555908,26.916120529174805,141.203125,184.9394385644984,-3.2718877,55.9021805
1252016635000,1252.1955310058593,1.0,0.3019420206546783,3.707603693008423,6.377999782562256,26.80935287475586,140.1741485595703,185.71500176564,-3.271617,55.9019853
1253016646000,1253.1955419921876,1.0,0.2899834215641022,3.6003077030181885,6.364999771118164,26.4459285736084,138.30125427246094,185.45416532575624,-3.2713357,55.9017985
1254016665000,1254.1955610351563,1.0,0.2958749532699585,3.5940487384796143,6.269999980926514,26.19835090637207,136.3197021484375,186.46469820373136,-3.2710449,55.9016232
1255016690000,1255.1955861816407,1.0,0.2915321886539459,3.620398998260498,6.124000072479248,25.829198837280277,134.31858825683594,186.47204274013177,-3.2707497,55.9014552
1256016683000,1256.195578857422,1.0,0.2892872989177704,3.546729564666748,5.978000164031982,25.043794631958008,133.18043518066406,187.68803320257248,-3.2704534,55.9012999
1257016681000,1257.1955769042968,1.0,0.3061665892601013,3.358873128890991,5.915999889373779,24.095903396606445,133.02777099609375,188.1851253418708,-3.2701636,55.9011522
1258016722000,1258.1956181640626,1.0,0.3155131936073303,3.3550400733947754,5.892000198364258,23.4455509185791,132.13909912109375,189.4046234798773,-3.2698868,55.9010094
1259016765000,1259.1956611328126,1.0,0.318722128868103,3.3128066062927246,5.9720001220703125,23.09085273742676,131.1491241455078,192.1817948555622,-3.2696132,55.9008738
1260016731000,1260.195626953125,1.0,0.3154389262199402,3.399263858795166,6.105999946594238,23.029451370239254,129.2720947265625,193.13443069487312,-3.2693365,55.900744
1261016738000,1261.195634033203,1.0,0.320732444524765,3.520301818847656,6.22599983215332,22.911773681640625,127.29244232177734,194.6517938703955,-3.2690509,55.9006192
1262016755000,1262.1956508789062,1.0,0.3018670082092285,3.740775346755981,6.314000129699707,22.5638370513916,126.16475677490234,196.94084252141332,-3.2687589,55.9005007
1263016764000,1263.19566015625,1.0,0.3217705190181732,3.860829114913941,6.421999931335449,22.19881820678711,125.15253448486328,198.2704199894322,-3.268468,55.9003857
1264016781000,1264.195677001953,1.0,0.31071737408638,3.8834071159362793,6.498000144958496,21.873140335083008,124.14463806152344,198.8608466331924,-3.2681729,55.9002781
1265016794000,1265.1956899414065,1.0,0.2977240979671478,3.979989767074585,6.543000221252441,22.07111167907715,124.00984954833984,200.64066468244124,-3.2678785,55.9001742
1266016855000,1266.1957509765623,1.0,0.2997237741947174,4.08375358581543,6.629000186920166,22.12157821655273,123.99887084960938,200.67816049145037,-3.2675854,55.9000667
1267016959000,1267.1958549804688,1.0,0.3023804426193237,3.952584743499756,6.690999984741211,22.252071380615234,122.24089813232422,200.698991568322,-3.2672908,55.899957
1268016854000,1268.19575,1.0,0.3007888197898865,3.8445827960968018,6.605999946594238,22.369041442871094,120.27349853515624,201.0583357247156,-3.2669884,55.8998539
1269016830000,1269.195725830078,1.0,0.2798684537410736,4.097405433654785,6.412000179290772,22.180381774902344,119.15831756591795,203.0641733343204,-3.2666773,55.8997604
1270016919000,1270.1958149414063,1.0,0.2665185332298279,4.103384971618652,6.14300012588501,21.21928596496582,117.28470611572266,203.70754356710327,-3.2663641,55.899676
1271016920000,1271.1958159179687,1.0,0.2685158252716064,3.974435567855835,5.815000057220459,19.92425537109375,115.2902374267578,203.8883137140841,-3.2660652,55.8996021
1272016893000,1272.1957890625,1.0,0.2761799395084381,4.038917541503906,5.703000068664551,18.38843536376953,113.2620086669922,205.0141767676085,-3.2657858,55.8995384
1273016956000,1273.1958520507812,1.0,0.2628387212753296,4.069761753082275,5.315999984741211,17.9028377532959,112.12975311279295,205.6863275340708,-3.2655242,55.8994799
1274016935000,1274.1958310546877,1.0,0.2696773707866668,4.046572685241699,5.234000205993652,18.38455581665039,111.99983215332033,205.72384450046656,-3.265265,55.8994254
1275016929000,1275.195824951172,1.0,0.2686937749385834,3.931981086730957,5.182000160217285,18.86763381958008,111.0854721069336,205.65662672042797,-3.2649958,55.8993694
1276016970000,1276.1958659667969,1.0,0.2562300860881805,3.783799648284912,5.164000034332275,19.235225677490234,110.99528503417967,205.28753857356568,-3.2647152,55.8993114
1277016975000,1277.19587109375,1.0,0.2433865219354629,3.770155429840088,5.0980000495910645,19.24203872680664,110.1013412475586,205.1543371975626,-3.264427,55.8992519
1278016978000,1278.1958740234377,1.0,0.2309891283512115,3.8092598915100098,4.993000030517578,19.22944641113281,108.21685791015624,205.0923342449129,-3.2641343,55.8991953
1279017010000,1279.1959060058591,1.0,0.2310234010219574,3.846069812774658,4.86299991607666,19.047704696655277,108.02864837646484,205.01261683117417,-3.2638416,55.8991432
1280017006000,1280.1959020996094,1.0,0.2158746272325515,4.009174346923828,4.755000114440918,18.01167869567871,106.23519897460938,205.1506899524634,-3.2635545,55.8990941
1281017033000,1281.1959289550782,1.0,0.2319317460060119,3.972713947296143,4.686999797821045,16.61056137084961,105.13972473144533,205.47477987376536,-3.2632875,55.8990515
1282017040000,1282.195936035156,1.0643945932388306,0.2441971898078918,3.7213385105133057,4.675000190734863,15.200447082519531,105.0332260131836,205.907787567101,-3.2630432,55.8990142
1283017058000,1283.1959541015624,1.173831820487976,0.251514732837677,3.516554832458496,4.7170000076293945,14.193363189697266,105.9299545288086,206.31301539556125,-3.2628216,55.8989795
1284017044000,1284.1959399414063,1.106946349143982,0.2332834005355835,3.6435794830322266,4.702000141143799,13.669753074645996,105.07660675048828,206.55060794497584,-3.2626153,55.8989467
1285017128000,1285.196024169922,1.0,0.2106554359197616,3.604975461959839,4.702000141143799,13.630000114440918,104.06568145751952,206.3584518750285,-3.2624111,55.8989167
1286017093000,1286.1959890136718,1.0943603515625,0.2296518832445144,3.420684576034546,4.697000026702881,13.693836212158203,104.00352478027344,205.99899029007256,-3.2622071,55.8988894
1287017111000,1287.196007080078,1.1607167720794678,0.238427996635437,3.491759777069092,4.662000179290772,13.537043571472168,104.00205993652344,206.1501406380916,-3.2619996,55.8988631
1288017127000,1288.1960231933597,1.1909605264663696,0.250892162322998,3.575185537338257,4.633999824523926,13.898862838745115,103.0781707763672,206.05008757416564,-3.2617933,55.8988356
1289017304000,1289.1961999511718,1.1665059328079224,0.2551801204681396,3.547236204147339,4.669000148773193,14.498903274536133,102.99542236328124,206.08031181239264,-3.261576,55.8988099
1290017167000,1290.1960629882813,1.1429951190948486,0.2599658966064453,3.571568489074707,4.730999946594238,15.186517715454102,102.98670196533205,205.89271483859625,-3.2613458,55.8987816
1291017152000,1291.1960478515623,1.1319146156311035,0.2580480575561523,3.70703387260437,4.770999908447266,15.253146171569824,101.181396484375,205.5441081854206,-3.2611053,55.8987524
1292017173000,1292.1960688476563,1.1868131160736084,0.2652667462825775,3.862714052200317,4.867000102996826,15.058351516723633,99.22073364257812,205.3888291323389,-3.2608653,55.8987269
1293017205000,1293.1961008300782,1.127569556236267,0.2630830705165863,3.8539419174194336,4.928999900817871,15.493305206298828,99.92281341552734,205.14968651722228,-3.2606267,55.8987035
1294017222000,1294.1961181640625,1.1491526365280151,0.2697080373764038,4.023690223693848,4.945000171661377,15.808496475219728,99.08881378173828,204.4692202200831,-3.2603801,55.8986769
1295017248000,1295.1961440429689,1.1277107000350952,0.267704963684082,3.998454570770264,4.986000061035156,15.941657066345217,99.00814819335938,204.2035093546684,-3.2601261,55.8986514
1296017246000,1296.196141845703,1.112801432609558,0.2650666832923889,4.000255107879639,5.005000114440918,16.007570266723633,98.09822845458984,204.02741538287188,-3.2598709,55.8986276
1297017262000,1297.1961579589845,1.1641403436660769,0.2751033306121826,3.837659358978272,5.040999889373779,15.999919891357422,98.01094818115234,203.85601382680775,-3.2596136,55.8986063
1298017323000,1298.1962189941407,1.262807011604309,0.2990517020225525,4.020932197570801,5.111000061035156,15.900111198425291,98.00348663330078,203.59501083792185,-3.2593561,55.8985847
